OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,BRANCH_ID,EMPLYEE_RATING
O086042,27,E004364,B001,4
O086048,11,E010787,B001,5
O086050,17,E011190,B001,5
O086051,18,E010754,B001,2
O086057,22,E011148,B001,1
O086061,1,E000872,B001,5
O086062,49,E005705,B001,5
O086063,14,E008168,B001,1
O086064,4,E007149,B001,5
O086066,36,E006060,B001,5
O086067,6,E004292,B001,5
O086068,18,E001592,B001,4
O086070,34,E009211,B001,5
O086071,42,E008281,B001,5
O086072,48,E014721,B001,5
O086073,41,E014680,B001,5
O086076,4,E009524,B001,5
O086080,3,E013947,B001,4
O086089,4,E009065,B001,5
O086090,46,E004491,B001,5
O086092,45,E010619,B001,4
O086096,19,E009630,B001,5
O086100,46,E012868,B001,5
O086106,34,E007806,B001,2
O086115,39,E013615,B001,4
O086118,22,E004028,B001,4
O086119,32,E005592,B001,5
O086120,39,E013590,B001,4
O086121,18,E007108,B001,4
O086128,30,E013476,B001,5
O086129,15,E005741,B001,5
O086134,37,E011514,B001,5
O086137,19,E012657,B001,5
O086142,33,E002906,B001,5
O086145,2,E010433,B001,5
O086146,2,E006638,B001,5
O086151,10,E005348,B001,3
O086153,20,E001884,B001,5
O086154,33,E003855,B001,5
O086160,28,E000027,B001,3
O086161,15,E012749,B001,4
O086162,37,E009883,B001,1
O086163,37,E002266,B001,5
O086166,23,E008476,B001,4
O086167,11,E014638,B001,5
O086169,40,E000928,B001,5
O086171,14,E005900,B001,3
O086178,10,E008499,B001,5
O086179,50,E012654,B001,5
O086183,15,E014422,B001,5
O086189,3,E000129,B001,5
O086190,34,E005706,B001,5
O086192,20,E009024,B001,5
O086197,20,E004525,B001,5
O086202,34,E005182,B001,5
O086206,28,E010962,B001,5
O086207,36,E000695,B001,5
O086208,46,E008215,B001,5
O086209,29,E014725,B001,1
O086210,12,E012303,B001,5
O086211,44,E007654,B001,4
O086218,9,E003211,B001,5
O086222,34,E009414,B001,1
O086224,40,E012110,B001,5
O086225,10,E001153,B001,2
O086226,15,E001426,B001,3
O086227,13,E000680,B001,2
O086232,2,E000771,B001,1
O086234,16,E013875,B001,5
O086235,19,E011888,B001,5
O086237,4,E007348,B001,5
O086239,21,E010563,B001,5
O086240,47,E009908,B001,5
O086241,32,E001177,B001,5
O086248,20,E007361,B001,5
O086249,31,E001253,B001,5
O086251,12,E000651,B001,5
O086254,8,E008157,B001,5
O086255,19,E013431,B001,2
O086258,28,E012593,B001,5
O086259,39,E010881,B001,1
O086260,38,E013713,B001,1
O086263,14,E010141,B001,5
O086264,36,E007238,B001,5
O086268,4,E008502,B001,2
O086273,48,E009850,B001,1
O086274,11,E008549,B001,1
O086275,17,E014233,B001,5
O086276,34,E006005,B001,5
O086283,14,E001950,B001,5
O086284,7,E011968,B001,3
O086286,40,E000049,B001,5
O086288,13,E001791,B001,5
O086291,21,E010135,B001,2
O086296,26,E008629,B001,5
O086299,9,E002586,B001,5
O086300,35,E014583,B001,1
O086302,3,E013091,B001,5
O086303,46,E014727,B001,5
O086304,29,E009301,B001,2
O086308,25,E012633,B001,3
O086312,18,E009549,B001,1
O086317,25,E000222,B001,5
O086320,1,E011747,B001,5
O086325,24,E013024,B001,4
O086328,50,E001636,B001,2
O086331,27,E005982,B001,2
O086335,10,E004430,B001,5
O086336,18,E013239,B001,1
O086339,49,E007292,B001,5
O086340,35,E007314,B001,5
O086342,39,E010561,B001,5
O086343,47,E008396,B001,5
O086348,49,E005808,B001,4
O086349,25,E012051,B001,5
O086353,16,E013086,B001,5
O086355,49,E001013,B001,5
O086356,24,E007407,B001,5
O086362,23,E006933,B001,5
O086363,6,E003912,B001,5
O086368,39,E009900,B001,5
O086370,35,E008350,B001,2
O086376,23,E005487,B001,1
O086380,7,E004493,B001,5
O086381,29,E004165,B001,5
O086388,18,E004616,B001,5
O086389,22,E012193,B001,5
O086390,41,E002616,B001,5
O086393,49,E004367,B001,5
O086394,20,E007887,B001,3
O086400,6,E011035,B001,1
O086401,11,E006543,B001,4
O086405,5,E001328,B001,1
O086406,1,E002912,B001,5
O086409,45,E011281,B001,5
O086418,9,E002105,B001,2
O086423,45,E004020,B001,4
O086425,19,E001418,B001,4
O086426,1,E010244,B001,5
O086428,17,E012597,B001,1
O086430,18,E008691,B001,1
O086431,40,E011190,B001,4
O086437,13,E001540,B001,5
O086439,7,E009880,B001,5
O086444,50,E006270,B001,5
O086445,28,E009463,B001,3
O086447,32,E003466,B001,5
O086450,22,E008696,B001,5
O086451,43,E006960,B001,5
O086452,44,E000312,B001,5
O086453,29,E002552,B001,5
O086455,7,E003172,B001,5
O086456,50,E000148,B001,5
O086458,12,E002802,B001,5
O086460,43,E011538,B001,5
O086462,22,E006384,B001,5
O086466,15,E000724,B001,5
O086468,35,E006796,B001,5
O086472,38,E013405,B001,5
O086476,12,E005832,B001,5
O086479,25,E008219,B001,5
O086482,10,E014120,B001,3
O086488,49,E004041,B001,5
O086490,5,E006979,B001,4
O086491,12,E009759,B001,5
O086496,8,E001461,B001,1
O086497,1,E011676,B001,5
O086498,8,E002561,B001,5
O086499,30,E007916,B001,2
O086500,16,E012009,B001,3
O086503,2,E008744,B001,5
O086504,49,E011949,B001,5
O086507,1,E010418,B001,4
O086509,21,E008308,B001,5
O086512,10,E002014,B001,5
O086518,9,E003340,B001,5
O086519,10,E005324,B001,5
O086520,2,E001048,B001,5
O086523,13,E005824,B001,5
O086525,2,E001915,B001,1
O086531,35,E012171,B001,2
O086532,6,E013401,B001,5
O086538,19,E008320,B001,5
O086539,33,E004289,B001,5
O086541,29,E008470,B001,5
O086543,19,E004335,B001,5
O086548,50,E009218,B001,5
O086553,43,E008736,B001,5
O086557,13,E010694,B001,5
O086558,47,E004650,B001,5
O086559,38,E010297,B001,5
O086560,18,E010419,B001,3
O086563,49,E006479,B001,5
O086568,13,E004364,B001,5
O086569,26,E011820,B001,5
O086572,25,E011338,B001,3
O086575,10,E007141,B001,5
O086577,21,E007504,B001,5
O086586,41,E001473,B001,5
O086588,26,E004931,B001,5
O086592,1,E013379,B001,5
O086593,22,E000282,B001,5
O086594,3,E000749,B001,2
O086595,25,E009427,B001,5
O086597,15,E012290,B001,5
O086599,40,E012205,B001,3
O086604,30,E012417,B001,4
O086605,33,E009502,B001,5
O086606,30,E011193,B001,5
O086610,33,E010544,B001,5
O086612,39,E001311,B001,5
O086614,50,E008067,B001,5
O086615,48,E002855,B001,5
O086617,29,E001534,B001,5
O086624,41,E000586,B001,4
O086625,11,E013536,B001,2
O086628,37,E005019,B001,5
O086631,48,E000124,B001,5
O086632,1,E002864,B001,1
O086633,42,E013048,B001,5
O086634,13,E009400,B001,3
O086635,35,E008985,B001,5
O086637,39,E001389,B001,5
O086640,14,E004964,B001,4
O086641,26,E011826,B001,5
O086642,19,E009700,B001,5
O086643,24,E002485,B001,5
O086644,49,E009325,B001,4
O086648,14,E007993,B001,5
O086649,50,E011877,B001,5
O086653,31,E006388,B001,5
O086661,22,E000725,B001,2
O086665,16,E008544,B001,5
O086667,19,E012644,B001,5
O086671,11,E001094,B001,5
O086673,26,E000774,B001,5
O086674,50,E002965,B001,1
O086675,19,E013758,B001,3
O086676,15,E010525,B001,5
O086678,21,E011213,B001,5
O086680,30,E010449,B001,5
O086686,5,E008881,B001,2
O086692,47,E007210,B001,5
O086698,17,E008938,B001,3
O086702,10,E004879,B001,5
O086708,18,E004879,B001,5
O086709,11,E011714,B001,3
O086711,37,E007397,B001,3
O086716,47,E011098,B001,5
O086719,3,E006355,B001,5
O086724,41,E009080,B001,2
O086725,12,E009438,B001,5
O086727,17,E012970,B001,1
O086731,5,E014669,B001,5
O086737,7,E011666,B001,5
O086743,29,E007235,B001,5
O086745,12,E008577,B001,5
O086746,13,E008072,B001,1
O086749,40,E003159,B001,5
O086756,36,E007831,B001,5
O086760,35,E010517,B001,5
O086761,44,E002172,B001,5
O086764,10,E012541,B001,3
O086765,7,E007848,B001,3
O086771,16,E008426,B001,5
O086772,1,E010188,B001,5
O086773,14,E004005,B001,2
O086774,4,E003210,B001,5
O086777,13,E012278,B001,5
O086778,49,E014572,B001,2
O086783,8,E001459,B001,5
O086784,9,E001161,B001,4
O086787,47,E001186,B001,5
O086796,32,E010010,B001,5
O086798,50,E013410,B001,5
O086808,46,E005765,B001,5
O086809,48,E012946,B001,5
O086820,31,E008308,B001,5
O086821,13,E010590,B001,5
O086824,20,E007790,B001,1
O086826,41,E004408,B001,5
O086829,3,E012238,B001,5
O086831,45,E008871,B001,5
O086834,34,E006029,B001,3
O086835,46,E005034,B001,3
O086839,27,E009325,B001,5
O086841,26,E011516,B001,4
O086843,25,E009429,B001,5
O086845,32,E005234,B001,5
O086846,45,E006324,B001,5
O086850,27,E014685,B001,5
O086852,12,E009428,B001,5
O086853,50,E009456,B001,5
O086859,40,E014576,B001,2
O086861,32,E004831,B001,5
O086863,24,E012688,B001,5
O086873,24,E008434,B001,5
O086874,7,E012959,B001,5
O086875,29,E005758,B001,5
O086881,19,E012518,B001,5
O086884,27,E000911,B001,4
O086886,1,E004006,B001,2
O086887,40,E003849,B001,5
O086891,27,E008811,B001,5
O086893,39,E005575,B001,5
O086894,46,E006126,B001,4
O086896,11,E013004,B001,5
O086900,15,E008161,B001,2
O086904,24,E007404,B001,5
O086907,41,E014440,B001,3
O086908,37,E013844,B001,5
O086909,16,E007942,B001,1
O086914,46,E014859,B001,5
O086916,46,E010418,B001,5
O086917,11,E009984,B001,5
O086919,12,E014660,B001,5
O086920,28,E013008,B001,5
O086921,33,E009365,B001,5
O086924,17,E002578,B001,5
O086925,32,E005080,B001,5
O086926,34,E013802,B001,5
O086932,26,E013099,B001,5
O086933,36,E007306,B001,5
O086934,25,E008085,B001,3
O086937,6,E012999,B001,3
O086940,44,E006416,B001,5
O086945,13,E004249,B001,5
O086947,22,E002451,B001,5
O086948,1,E003692,B001,5
O086950,2,E012311,B001,5
O086955,2,E010668,B001,3
O086959,29,E006753,B001,5
O086965,15,E004038,B001,1
O086972,9,E014431,B001,1
O086976,1,E004839,B001,5
O086980,14,E014482,B001,4
O086987,23,E000098,B001,5
O086992,43,E009790,B001,5
O086993,34,E009406,B001,5
O086995,41,E012243,B001,5
O086996,30,E010371,B001,5
O086997,1,E005457,B001,5
O086998,22,E005302,B001,2
O086999,41,E006355,B001,2
O087002,49,E000017,B001,2
O087003,43,E007454,B001,5
O087006,47,E009594,B001,3
O087009,11,E012865,B001,4
O087010,50,E006026,B001,5
O087013,29,E010008,B001,5
O087015,24,E002609,B001,5
O087016,43,E009923,B001,5
O087017,33,E006419,B001,2
O087019,32,E009970,B001,5
O087025,14,E002360,B001,2
O087032,9,E012006,B001,5
O087034,50,E008812,B001,5
O087035,38,E001868,B001,4
O087044,40,E012468,B001,5
O087045,33,E000923,B001,4
O087051,33,E013202,B001,2
O087053,29,E010480,B001,1
O087056,36,E008423,B001,5
O087057,38,E010082,B001,5
O087058,6,E006630,B001,1
O087063,25,E007896,B001,4
O087065,22,E014461,B001,3
O087067,38,E013659,B001,5
O087074,8,E012880,B001,4
O087075,23,E009191,B001,2
O087077,5,E012931,B001,4
O087078,23,E012956,B001,2
O087080,16,E008224,B001,2
O087081,34,E001068,B001,5
O087084,12,E008301,B001,5
O087086,2,E004416,B001,5
O087095,9,E008777,B001,1
O087096,7,E010037,B001,5
O087102,45,E010670,B001,5
O087104,50,E012625,B001,5
O087105,45,E000885,B001,5
O087106,26,E005944,B001,4
O087109,27,E013389,B001,5
O087110,15,E009147,B001,5
O087111,32,E009592,B001,5
O087112,34,E011641,B001,2
O087119,5,E001053,B001,2
O087120,1,E011611,B001,5
O087121,44,E005873,B001,5
O087122,19,E011002,B001,2
O087123,34,E012522,B001,5
O087126,16,E009245,B001,5
O087132,17,E013099,B001,5
O087134,26,E008230,B001,5
O087141,30,E014562,B001,3
O087144,32,E014469,B001,5
O087145,9,E004564,B001,5
O087151,40,E000255,B001,1
O087154,38,E012646,B001,5
O087156,8,E000973,B001,5
O087159,9,E009819,B001,5
O087163,23,E006775,B001,5
O087167,43,E005347,B001,4
O087168,40,E006455,B001,5
O087170,7,E007045,B001,5
O087178,4,E003245,B001,5
O087179,29,E012069,B001,5
O087183,33,E010705,B001,5
O087185,9,E011358,B001,5
O087191,28,E006301,B001,5
O087195,22,E013907,B001,5
O087198,18,E011714,B001,2
O087201,8,E006234,B001,5
O087205,50,E003998,B001,5
O087211,24,E014469,B001,3
O087214,13,E011112,B001,5
O087216,39,E005088,B001,5
O087220,38,E002655,B001,5
O087222,47,E013178,B001,4
O087229,37,E012949,B001,2
O087230,9,E000640,B001,5
O087233,31,E002503,B001,5
O087237,21,E003664,B001,5
O087240,22,E002560,B001,5
O087241,6,E001278,B001,5
O087248,49,E012682,B001,1
O087252,14,E009931,B001,5
O087254,22,E011784,B001,5
O087256,39,E010680,B001,5
O087260,7,E000786,B001,1
O087261,22,E010987,B001,5
O087262,35,E001106,B001,5
O087265,25,E004502,B001,5
O087268,4,E002246,B001,1
O087270,26,E011877,B001,5
O087273,9,E005609,B001,5
O087275,36,E013794,B001,5
O087280,23,E004248,B001,5
O087282,5,E010986,B001,5
O087283,31,E000818,B001,4
O087288,9,E004354,B001,5
O087292,37,E003930,B001,2
O087302,35,E003180,B001,5
O087304,4,E004478,B001,5
O087308,30,E014724,B001,1
O087313,38,E000840,B001,5
O087316,22,E014749,B001,5
O087320,47,E011892,B001,4
O087321,37,E002633,B001,5
O087323,40,E006394,B001,5
O087327,42,E002715,B001,5
O087329,50,E005182,B001,5
O087331,49,E007018,B001,3
O087333,12,E000189,B001,5
O087335,3,E005313,B001,5
O087336,48,E009270,B001,5
O087338,43,E004479,B001,4
O087339,47,E004008,B001,5
O087343,33,E014468,B001,1
O087345,27,E009003,B001,5
O087347,21,E000207,B001,5
O087350,30,E009458,B001,5
O087353,39,E012792,B001,5
O087355,18,E012589,B001,5
O087357,18,E003865,B001,3
O087358,8,E009714,B001,2
O087359,20,E004900,B001,1
O087360,24,E004423,B001,5
O087362,23,E014944,B001,5
O087366,13,E006494,B001,5
O087368,44,E010398,B001,5
O087381,39,E004825,B001,4
O087382,49,E000234,B001,5
O087385,37,E003062,B001,1
O087386,14,E000436,B001,4
O087391,12,E009887,B001,3
O087392,47,E003595,B001,3
O087393,27,E008050,B001,4
O087394,8,E014959,B001,5
O087404,2,E008635,B001,5
O087406,27,E003853,B001,5
O087407,11,E014754,B001,5
O087410,23,E009208,B001,5
O087415,1,E002861,B001,5
O087416,30,E007955,B001,5
O087417,13,E000679,B001,5
O087424,35,E013424,B001,5
O087425,26,E005844,B001,5
O087427,16,E010739,B001,5
O087428,42,E008694,B001,1
O087432,37,E007548,B001,2
O087437,46,E014764,B001,5
O087438,47,E007114,B001,5
O087441,50,E001189,B001,5
O087450,49,E009855,B001,2
O087453,2,E000876,B001,4
O087457,20,E013218,B001,4
O087459,8,E004394,B001,5
O087465,30,E012815,B001,5
O087466,5,E012677,B001,1
O087467,21,E005064,B001,1
O087468,16,E003159,B001,5
O087471,26,E001843,B001,5
O087474,17,E012307,B001,5
O087478,1,E006117,B001,1
O087481,31,E001267,B001,5
O087487,6,E000586,B001,3
O087490,26,E013237,B001,5
O087491,6,E014780,B001,5
O087494,26,E014604,B001,4
O087497,21,E014767,B001,5
O087498,43,E003632,B001,5
O087501,23,E007592,B001,5
O087502,39,E003915,B001,5
O087503,35,E013055,B001,3
O087505,2,E004574,B001,5
O087507,45,E013788,B001,5
O087518,1,E013860,B001,1
O087520,22,E014157,B001,5
O087524,29,E003469,B001,5
O087526,4,E010410,B001,5
O087531,10,E002378,B001,5
O087539,40,E007171,B001,5
O087540,36,E000486,B001,5
O087542,41,E007221,B001,3
O087549,19,E007477,B001,5
O087550,12,E009578,B001,5
O087552,1,E003403,B001,2
O087560,19,E006666,B001,5
O087564,2,E002686,B001,5
O087567,28,E006170,B001,1
O087568,18,E007260,B001,4
O087569,19,E002887,B001,4
O087570,37,E012900,B001,4
O087576,40,E009577,B001,5
O087579,25,E003208,B001,2
O087581,17,E006727,B001,2
O087583,14,E009918,B001,5
O087592,11,E010191,B001,3
O087594,47,E006798,B001,5
O087595,8,E009224,B001,1
O087597,28,E000880,B001,5
O087598,12,E008021,B001,5
O087602,35,E003320,B001,2
O087605,45,E009949,B001,4
O087607,22,E006158,B001,5
O087615,25,E011168,B001,5
O087616,6,E014566,B001,5
O087620,38,E009479,B001,5
O087623,43,E003308,B001,5
O087624,41,E003358,B001,5
O087627,20,E013135,B001,5
O087628,15,E008454,B001,5
O087632,49,E011445,B001,5
O087633,29,E011014,B001,1
O087637,25,E003980,B001,5
O087643,5,E011493,B001,4
O087650,24,E008923,B001,5
O087652,35,E002236,B001,5
O087655,39,E005291,B001,2
O087656,42,E008991,B001,5
O087658,12,E000725,B001,5
O087662,19,E000217,B001,5
O087663,21,E004483,B001,5
O087664,12,E001375,B001,5
O087668,46,E001728,B001,5
O087674,9,E014369,B001,5
O087675,5,E013214,B001,5
O087677,18,E001717,B001,5
O087679,23,E005894,B001,1
O087681,26,E009887,B001,5
O087683,23,E002506,B001,5
O087685,39,E006368,B001,5
O087690,41,E001520,B001,5
O087692,20,E004122,B001,5
O087693,16,E002616,B001,5
O087695,23,E009676,B001,5
O087701,38,E009506,B001,2
O087705,4,E010624,B001,5
O087715,39,E014102,B001,3
O087721,35,E008990,B001,3
O087722,47,E001217,B001,4
O087724,47,E006805,B001,5
O087729,6,E009698,B001,5
O087731,21,E008377,B001,5
O087737,29,E002427,B001,2
O087742,11,E009419,B001,5
O087744,34,E004604,B001,2
O087745,33,E002463,B001,5
O087747,40,E008207,B001,5
O087748,39,E010742,B001,5
O087749,45,E009024,B001,3
O087751,3,E007290,B001,5
O087752,18,E010315,B001,5
O087753,38,E005438,B001,3
O087757,12,E002385,B001,5
O087760,49,E014224,B001,5
O087761,1,E008054,B001,5
O087763,6,E012395,B001,2
O087765,7,E012323,B001,5
O087767,13,E012124,B001,3
O087768,22,E001472,B001,5
O087770,49,E002318,B001,5
O087771,36,E010070,B001,5
O087772,29,E011897,B001,5
O087776,4,E012798,B001,2
O087779,8,E009710,B001,2
O087781,16,E001053,B001,5
O087783,19,E012476,B001,5
O087786,25,E007431,B001,5
O087787,44,E004652,B001,3
O087788,46,E000050,B001,2
O087789,29,E005033,B001,5
O087791,31,E004415,B001,2
O087793,25,E007199,B001,5
O087794,34,E003368,B001,4
O087795,48,E005059,B001,5
O087796,23,E004687,B001,5
O087798,22,E008035,B001,5
O087799,13,E004127,B001,4
O087800,14,E009508,B001,5
O087801,42,E007293,B001,5
O087805,21,E013235,B001,5
O087807,24,E013600,B001,5
O087808,31,E007599,B001,5
O087812,4,E005926,B001,2
O087813,47,E005691,B001,5
O087814,40,E013512,B001,3
O087818,18,E001300,B001,5
O087821,16,E010375,B001,5
O087825,36,E001354,B001,2
O087828,27,E010210,B001,5
O087831,42,E002713,B001,1
O087834,10,E010606,B001,5
O087836,39,E006734,B001,5
O087838,3,E009964,B001,5
O087840,27,E006103,B001,1
O087842,34,E000752,B001,5
O087863,9,E010753,B001,5
O087865,22,E010530,B001,5
O087871,3,E003797,B001,4
O087875,33,E006119,B001,5
O087876,28,E002678,B001,5
O087877,41,E003111,B001,1
O087882,10,E013224,B001,3
O087884,29,E005840,B001,5
O087885,30,E004507,B001,5
O087888,12,E007827,B001,5
O087889,22,E013290,B001,5
O087896,22,E012430,B001,2
O087897,12,E010749,B001,5
O087898,16,E010323,B001,5
O087900,13,E008459,B001,5
O087901,43,E005428,B001,5
O087902,12,E003058,B001,4
O087903,29,E002643,B001,5
O087908,33,E009077,B001,5
O087910,6,E008423,B001,1
O087912,18,E012810,B001,5
O087914,41,E005089,B001,2
O087915,42,E003249,B001,5
O087916,30,E005050,B001,5
O087921,33,E012961,B001,5
O087922,26,E000992,B001,5
O087932,36,E000331,B001,5
O087933,41,E004691,B001,3
O087941,14,E007801,B001,5
O087942,17,E002935,B001,5
O087944,4,E013749,B001,5
O087946,26,E009649,B001,5
O087948,1,E007854,B001,5
O087952,31,E000860,B001,5
O087953,6,E001736,B001,3
O087955,1,E012846,B001,5
O087960,6,E013931,B001,3
O087962,29,E009606,B001,5
O087965,2,E013559,B001,5
O087967,22,E000110,B001,5
O087970,45,E002550,B001,5
O087972,28,E014935,B001,5
O087973,30,E010468,B001,4
O087975,36,E001099,B001,5
O087976,41,E002506,B001,3
O087977,25,E006946,B001,5
O087981,6,E006539,B001,5
O087984,45,E008408,B001,5
O087985,43,E000119,B001,2
O087991,50,E013625,B001,3
O087992,27,E008521,B001,5
O087996,41,E004597,B001,5
O087998,45,E014287,B001,5
O087999,30,E008564,B001,5
O088000,16,E012551,B001,5
O088001,40,E009531,B001,4
O088009,10,E007653,B001,5
O088016,15,E002916,B001,4
O088020,49,E011725,B001,5
O088023,2,E010130,B001,5
O088026,36,E007515,B001,5
O088028,19,E007509,B001,5
O088029,20,E013173,B001,5
O088030,13,E000359,B001,4
O088035,42,E009169,B001,5
O088036,15,E009149,B001,1
O088044,29,E005863,B001,3
O088046,16,E002199,B001,3
O088047,12,E013095,B001,5
O088050,23,E001370,B001,5
O088052,15,E006803,B001,5
O088056,24,E014201,B001,5
O088057,7,E008434,B001,5
O088058,4,E013278,B001,5
O088061,29,E005844,B001,3
O088064,43,E006098,B001,2
O088065,20,E000534,B001,5
O088066,20,E007544,B001,5
O088071,50,E002177,B001,4
O088072,7,E000747,B001,5
O088075,31,E013638,B001,5
O088078,2,E012518,B001,5
O088079,44,E006468,B001,2
O088082,42,E008636,B001,5
O088087,9,E001127,B001,4
O088091,17,E007006,B001,5
O088095,47,E012690,B001,5
O088096,26,E001541,B001,5
O088097,33,E002356,B001,5
O088098,44,E005149,B001,5
O088099,4,E012433,B001,5
O088102,43,E000178,B001,5
O088103,25,E003764,B001,5
O088105,19,E007632,B001,3
O088106,19,E005401,B001,5
O088107,28,E004047,B001,5
O088108,18,E004362,B001,4
O088112,42,E007253,B001,5
O088118,15,E013158,B001,5
O088125,26,E009016,B001,5
O088130,25,E005815,B001,1
O088135,28,E001633,B001,5
O088136,44,E014974,B001,5
O088140,13,E004923,B001,2
O088141,48,E003502,B001,5
O088142,15,E002766,B001,5
O088145,20,E005451,B001,5
O088146,38,E006355,B001,5
O088147,17,E013106,B001,5
O088149,29,E009735,B001,5
O088152,45,E010306,B001,5
O088154,50,E013967,B001,3
O088156,39,E010629,B001,5
O088160,22,E009038,B001,5
O088162,28,E007924,B001,1
O088163,23,E005082,B001,1
O088164,16,E012580,B001,5
O088166,1,E004953,B001,5
O088170,35,E005510,B001,5
O088176,39,E009123,B001,5
O088178,12,E011755,B001,1
O088183,20,E008738,B001,5
O088186,34,E011079,B001,5
O088195,16,E005348,B001,2
O088196,47,E002684,B001,5
O088199,38,E009320,B001,2
O088200,43,E012119,B001,1
O088206,21,E010412,B001,5
O088207,23,E012119,B001,5
O088208,28,E007894,B001,5
O088209,43,E009874,B001,5
O088216,46,E005377,B001,5
O088218,48,E005076,B001,5
O088220,10,E011169,B001,5
O088226,8,E012017,B001,5
O088229,14,E002979,B001,1
O088230,11,E000310,B001,4
O088234,47,E011761,B001,5
O088237,27,E005718,B001,5
O088241,14,E009577,B001,5
O088245,42,E014252,B001,2
O088261,50,E007331,B001,5
O088265,37,E005513,B001,5
O088268,13,E004123,B001,5
O088272,25,E002863,B001,5
O088274,17,E009257,B001,1
O088276,4,E010715,B001,5
O088277,7,E005552,B001,5
O088279,8,E008936,B001,5
O088281,16,E010280,B001,1
O088282,17,E013260,B001,5
O088283,22,E013986,B001,5
O088284,19,E007615,B001,5
O088288,50,E010952,B001,5
O088289,31,E002012,B001,2
O088294,22,E007819,B001,1
O088297,34,E003169,B001,5
O088306,18,E000065,B001,5
O088307,26,E005681,B001,3
O088308,38,E011779,B001,5
O088309,30,E007509,B001,1
O088311,7,E000374,B001,4
O088314,42,E008406,B001,5
O088317,8,E002578,B001,5
O088319,48,E006306,B001,5
O088322,46,E003435,B001,5
O088325,50,E012995,B001,5
O088330,13,E008688,B001,5
O088332,13,E008683,B001,1
O088335,1,E009862,B001,5
O088341,1,E000540,B001,5
O088343,17,E001243,B001,3
O088346,47,E000879,B001,5
O088347,8,E013248,B001,3
O088348,49,E006492,B001,5
