DORDER_ID,TIME_DELIVERY,DATE_DELIVERY
O077447,16:12:03,2024-06-26
O077448,15:11:42,2007-08-09
O077449,11:33:39,2024-05-27
O077452,12:00:58,2022-02-04
O077453,15:23:39,2009-03-20
O077454,13:03:28,2005-09-03
O077455,12:34:48,2006-05-15
O077464,07:11:29,2023-01-20
O077465,11:31:12,2013-01-18
O077466,14:47:29,2021-06-19
O077470,14:41:30,2019-05-09
O077471,15:56:17,2020-08-07
O077482,17:07:47,2024-05-16
O077484,07:46:04,2021-07-12
O077486,14:16:46,2019-02-15
O077488,13:06:58,2013-07-01
O077489,13:19:24,2022-08-26
O077491,18:59:02,2021-12-24
O077492,18:53:34,2021-10-09
O077494,08:10:19,2023-07-26
O077495,14:43:58,2021-09-03
O077496,11:55:16,2023-10-06
O077499,15:50:17,2021-12-18
O077500,09:32:22,2001-08-02
O077501,10:23:47,2022-04-24
O077508,08:07:07,2023-03-29
O077512,10:28:38,2023-08-16
O077514,14:48:57,2013-10-21
O077515,10:48:29,2022-06-06
O077517,17:35:02,2024-05-20
O077519,17:51:54,2017-07-30
O077522,17:34:57,2023-08-23
O077530,17:41:19,2007-12-02
O077537,18:03:09,2015-03-01
O077538,17:51:35,2021-07-14
O077539,09:52:07,2017-07-26
O077541,11:04:51,2024-05-22
O077543,13:28:46,2016-08-14
O077544,07:00:44,2024-10-29
O077546,08:51:57,2024-03-09
O077550,16:33:40,2021-06-12
O077552,08:28:26,2022-03-18
O077555,14:36:03,2022-09-29
O077556,11:19:39,2001-03-25
O077564,15:50:39,2020-10-13
O077565,15:32:40,2024-11-18
O077566,17:55:49,2010-09-16
O077567,15:01:45,2014-06-10
O077570,17:58:51,2006-06-08
O077575,10:56:17,2002-04-16
O077579,18:38:14,2016-12-03
O077583,09:31:26,2012-12-19
O077584,17:38:17,2020-03-02
O077589,16:00:03,2020-01-12
O077592,14:06:13,2020-01-22
O077595,06:38:59,2014-04-07
O077596,11:51:08,2024-08-31
O077598,09:01:15,2010-04-17
O077599,10:42:09,2022-12-24
O077600,15:50:27,2023-04-20
O077602,12:24:31,2022-01-25
O077606,15:21:45,2015-09-15
O077619,12:16:08,2016-05-22
O077620,12:54:30,2018-12-17
O077622,12:32:19,2020-02-09
O077625,15:19:36,2019-06-25
O077628,18:53:22,2019-04-03
O077631,09:08:18,2021-02-16
O077633,15:38:59,2022-12-04
O077641,11:44:57,2024-10-01
O077642,07:28:41,2022-11-03
O077649,12:29:47,2019-08-10
O077652,18:41:02,2014-07-14
O077653,10:45:57,2024-10-10
O077655,06:57:34,2009-03-04
O077657,08:00:49,2012-02-29
O077663,10:19:27,2024-09-23
O077666,10:07:32,2020-11-28
O077668,17:13:17,2014-04-28
O077670,11:27:22,2024-05-16
O077671,08:13:18,2023-11-25
O077673,18:16:59,2017-04-15
O077675,09:45:59,2020-07-11
O077677,09:03:32,2023-07-27
O077678,10:27:08,2009-10-14
O077679,14:25:00,2024-03-11
O077680,09:13:25,2024-04-21
O077681,18:32:05,2013-04-18
O077684,11:15:04,2022-03-16
O077685,17:53:24,2007-10-15
O077689,17:32:24,2018-07-03
O077690,09:48:17,2023-02-20
O077693,16:05:59,2008-07-15
O077694,14:37:27,2023-07-02
O077696,07:43:46,2018-10-15
O077700,12:16:31,2022-02-18
O077704,11:32:03,2018-08-22
O077709,17:51:59,2020-11-18
O077711,15:06:19,2010-02-19
O077712,09:34:43,2024-08-03
O077715,12:19:59,2013-08-10
O077716,10:51:38,2016-12-07
O077720,08:16:19,2013-02-08
O077723,07:55:55,2024-03-22
O077731,13:47:06,2024-01-13
O077733,06:49:20,2017-11-18
O077734,09:14:13,2020-07-21
O077737,14:57:59,2024-08-09
O077738,13:44:47,2023-06-17
O077740,11:47:00,2024-09-06
O077742,07:39:30,2024-05-31
O077743,10:41:38,2021-12-19
O077744,11:25:34,2023-02-04
O077752,15:38:37,2019-10-10
O077762,16:44:14,2008-05-27
O077764,16:13:40,2021-07-26
O077766,14:09:56,2024-10-08
O077768,16:57:09,2024-10-15
O077772,17:43:52,2022-05-30
O077775,07:08:29,2020-04-10
O077776,13:38:39,2019-06-05
O077777,08:20:07,2018-12-19
O077782,12:21:04,2020-04-10
O077786,11:25:55,2023-03-22
O077793,17:29:56,2010-05-31
O077795,12:43:21,2019-03-16
O077796,11:50:06,2024-03-19
O077802,06:33:34,2011-02-08
O077814,14:28:55,2024-07-12
O077817,16:20:40,2024-11-08
O077818,09:19:21,2020-06-10
O077819,10:55:35,2023-10-13
O077823,18:34:10,2022-04-02
O077824,08:22:08,2015-09-18
O077832,10:50:41,2017-07-26
O077834,06:37:54,2023-09-18
O077836,12:25:19,2020-08-01
O077837,11:28:34,2024-11-04
O077838,06:46:24,2019-06-12
O077841,10:16:10,2012-08-16
O077843,11:28:03,2021-06-13
O077845,12:19:32,2023-09-11
O077857,18:29:08,2022-10-04
O077859,11:35:54,2007-12-30
O077860,09:01:17,2023-03-15
O077862,16:10:35,2024-11-06
O077865,06:30:50,2021-12-14
O077868,12:44:41,2022-04-14
O077879,06:56:40,2019-08-16
O077885,13:25:06,2017-12-05
O077887,12:31:57,2022-03-06
O077891,12:01:20,2024-02-27
O077894,15:40:21,2014-01-05
O077895,07:34:38,2020-09-29
O077897,14:11:58,2012-12-04
O077900,09:58:15,2024-11-17
O077901,14:40:58,2024-08-12
O077903,18:28:45,2024-06-16
O077905,10:46:27,2019-05-12
O077906,12:16:13,2018-05-02
O077909,17:05:36,2024-04-16
O077911,07:54:35,2023-01-17
O077913,15:25:34,2022-06-18
O077915,09:27:45,2018-10-11
O077921,11:00:49,2023-12-14
O077923,08:33:52,2008-11-07
O077926,17:35:13,2023-09-21
O077927,14:31:17,2016-11-10
O077929,10:44:33,2011-06-10
O077930,09:36:23,2024-03-21
O077933,09:24:47,2024-04-01
O077934,14:36:36,2024-12-19
O077935,09:07:34,2020-06-20
O077937,07:45:30,2023-07-09
O077938,13:29:40,2024-11-27
O077939,14:07:16,2008-07-26
O077940,15:50:58,2024-08-17
O077946,07:19:19,2024-03-01
O077948,08:22:56,2024-09-16
O077953,16:30:37,2024-05-23
O077954,14:37:13,2024-10-12
O077957,06:31:20,2024-07-04
O077964,08:50:24,2009-12-31
O077965,18:49:34,2024-04-22
O077966,08:15:48,2019-12-31
O077968,18:48:53,2023-12-03
O077969,11:00:39,2020-05-08
O077971,07:18:06,2020-07-07
O077973,18:51:02,2007-01-24
O077975,06:33:28,2023-03-04
O077979,10:08:16,2012-09-05
O077980,07:37:48,2012-12-25
O077981,12:11:49,2021-06-02
O077982,08:22:49,2024-05-28
O077984,10:41:57,2017-06-13
O077985,12:58:35,2019-01-29
O077988,17:11:18,2018-07-24
O077990,16:07:11,2021-11-10
O077991,16:20:17,2018-07-13
O077994,18:26:26,2024-11-22
O077997,18:37:49,2024-06-20
O077998,07:59:57,2024-11-23
O078000,11:53:36,2018-04-08
O078001,15:19:12,2018-08-21
O078003,13:47:29,2020-06-21
O078005,18:42:17,2010-10-03
O078007,12:20:27,1999-02-24
O078009,10:41:44,2024-06-24
O078010,08:41:22,2012-03-13
O078012,09:32:11,2015-09-03
O078020,06:59:03,2022-09-03
O078022,13:21:51,2013-09-22
O078024,07:36:10,2023-12-23
O078025,14:22:32,2024-05-10
O078026,11:42:01,2020-08-21
O078028,14:36:17,2022-09-08
O078030,10:36:06,2018-01-20
O078032,12:23:56,2021-06-25
O078034,07:56:41,2023-08-02
O078036,13:53:44,2023-04-10
O078037,13:43:25,2021-11-23
O078043,16:26:46,2024-07-07
O078045,17:08:58,2019-03-26
O078059,09:58:13,2023-03-22
O078062,06:46:31,2020-06-18
O078063,17:45:47,2016-09-12
O078066,18:19:37,2023-11-27
O078068,17:47:48,2007-11-16
O078071,17:40:05,2023-06-02
O078072,17:43:37,2023-12-24
O078080,09:04:53,2016-03-09
O078081,14:35:13,2018-07-28
O078086,17:30:15,2004-04-09
O078087,17:03:48,2010-05-12
O078089,18:28:32,2024-10-20
O078091,17:43:13,2019-02-05
O078092,07:15:09,2013-03-14
O078096,17:36:35,2023-06-10
O078097,11:38:15,2021-04-19
O078111,07:57:11,2017-11-02
O078117,18:36:53,2019-05-12
O078120,15:26:10,2020-02-11
O078121,14:05:39,2021-07-08
O078122,12:17:19,2024-03-28
O078124,16:46:06,2022-11-24
O078126,08:01:33,2016-08-05
O078134,11:08:39,2019-03-12
O078137,15:29:25,2017-05-04
O078139,06:50:38,2024-05-19
O078140,18:16:21,2024-07-02
O078142,10:59:59,2021-09-15
O078145,07:49:45,2011-07-21
O078148,10:41:55,2009-02-01
O078154,17:12:47,2018-12-20
O078159,12:13:08,2024-07-20
O078162,12:47:31,2024-02-29
O078168,10:40:11,2023-10-16
O078170,16:26:18,2010-02-19
O078175,14:43:56,2012-12-01
O078177,15:39:57,2024-03-25
O078179,12:00:21,2020-09-19
O078187,17:55:42,2017-10-19
O078189,14:08:10,2021-01-18
O078191,18:45:51,2014-11-26
O078194,14:18:45,2023-08-16
O078196,07:13:52,2021-06-15
O078197,13:00:47,2023-04-16
O078198,07:52:53,2006-06-09
O078199,13:17:51,2017-01-11
O078200,14:55:40,2024-08-07
O078202,16:01:55,2019-09-09
O078205,14:14:45,2023-06-03
O078206,07:25:10,2020-11-24
O078213,14:11:06,2020-03-12
O078214,17:13:13,2020-03-30
O078216,08:16:54,2021-04-25
O078221,13:29:19,2020-04-15
O078222,09:35:40,2019-10-17
O078224,12:12:02,2015-02-07
O078225,10:08:46,2018-11-28
O078226,16:35:01,2024-12-11
O078229,07:58:26,2010-04-13
O078231,14:32:16,2019-06-23
O078232,18:41:19,2024-09-08
O078234,17:24:07,2023-12-14
O078240,15:20:13,2020-10-30
O078245,13:40:45,2008-08-29
O078247,13:18:41,2009-09-07
O078248,11:14:48,2014-09-23
O078250,07:54:47,2012-06-01
O078257,08:11:12,2020-08-14
O078261,13:27:27,2024-06-04
O078262,18:13:12,2013-02-15
O078263,16:24:54,2020-07-26
O078265,17:10:27,2012-11-01
O078269,09:45:42,2024-12-01
O078271,14:27:49,2020-09-25
O078288,10:11:08,2014-10-15
O078291,07:55:55,2004-09-05
O078292,09:54:50,2023-08-08
O078293,14:05:46,2015-09-05
O078298,09:16:19,2023-07-29
O078303,08:44:33,2019-04-21
O078319,12:38:25,2007-07-29
O078321,08:19:52,2016-11-03
O078322,06:49:52,2023-09-11
O078323,08:55:59,2024-02-18
O078324,09:29:53,2023-12-11
O078325,15:08:16,2023-03-25
O078326,08:39:30,2024-03-25
O078330,16:06:03,2021-11-28
O078332,17:22:29,2024-06-24
O078335,09:10:08,2020-02-22
O078336,08:43:57,2020-12-25
O078337,17:48:25,2021-09-17
O078338,18:07:45,2008-03-07
O078343,12:05:17,2011-07-23
O078349,14:57:20,2015-05-03
O078355,13:40:43,2013-05-21
O078356,17:56:05,2004-10-01
O078359,11:57:19,2016-07-04
O078360,17:34:49,2024-05-21
O078364,08:16:36,2017-08-13
O078368,14:35:33,2015-08-27
O078369,16:22:42,2024-03-02
O078377,17:03:03,2018-09-09
O078378,16:11:03,2022-10-18
O078379,12:00:52,2023-01-31
O078383,09:58:44,2021-11-21
O078386,14:00:38,2015-10-03
O078387,15:06:17,2002-04-29
O078389,08:48:09,2024-09-15
O078391,09:53:15,2018-02-04
O078394,18:15:33,2022-08-12
O078397,15:49:04,2024-12-14
O078399,08:28:38,2023-05-17
O078400,11:38:48,2016-02-20
O078403,14:52:52,2024-11-22
O078404,12:57:27,2012-12-31
O078408,17:33:57,2013-01-15
O078411,15:26:39,2023-11-07
O078413,11:46:55,2003-03-09
O078414,17:12:51,2024-11-18
O078416,11:18:42,2021-07-23
O078420,09:45:17,2017-06-10
O078423,15:55:49,2012-08-30
O078424,10:01:20,2013-11-27
O078425,17:33:17,2024-10-15
O078427,18:11:34,2023-07-25
O078428,18:57:38,2019-01-09
O078429,11:53:25,2024-11-14
O078432,07:00:54,2022-05-05
O078435,07:08:57,2008-08-10
O078442,09:04:45,2021-12-04
O078444,09:27:52,2009-12-02
O078447,09:51:44,2013-06-12
O078452,08:25:36,2021-08-24
O078455,13:00:57,2023-07-07
O078457,16:34:51,2021-04-29
O078469,17:52:49,2023-11-19
O078470,09:36:35,2024-07-18
O078474,11:51:18,2019-04-27
O078479,16:37:53,2007-04-23
O078481,16:13:03,2018-12-02
O078482,14:56:24,2021-09-06
O078484,16:11:41,2019-07-02
O078485,08:44:37,2013-11-13
O078486,08:37:54,2022-04-15
O078489,17:53:11,2017-04-03
O078492,11:19:17,2003-02-01
O078494,14:36:41,2011-08-31
O078495,12:29:12,2022-03-08
O078502,10:13:37,2019-01-12
O078504,09:28:08,2024-06-05
O078509,08:55:58,2013-12-15
O078510,13:46:43,2013-10-13
O078512,09:16:05,2006-02-24
O078513,11:36:26,2010-02-10
O078514,09:47:34,2003-09-10
O078517,11:09:25,2022-02-14
O078518,12:51:25,2017-05-13
O078522,08:46:27,2015-11-04
O078523,07:45:07,2018-10-07
O078524,11:42:06,2024-03-06
O078527,10:22:32,2020-10-02
O078529,17:53:27,2023-11-20
O078531,13:41:31,2013-04-10
O078536,17:12:08,2023-03-10
O078537,18:19:17,2021-07-04
O078540,10:01:03,2022-03-10
O078542,16:29:52,2021-04-16
O078546,07:39:04,2022-04-24
O078547,07:28:59,2021-12-20
O078550,10:39:51,2014-03-26
O078553,18:56:39,2022-11-27
O078556,09:14:59,2014-05-11
O078558,13:18:58,2024-12-16
O078566,17:27:23,2024-08-24
O078568,10:47:23,2010-09-10
O078579,06:40:21,2023-10-08
O078582,07:07:22,2021-12-16
O078585,07:16:36,2023-04-09
O078586,14:57:09,2017-05-22
O078587,10:24:49,2022-10-24
O078588,10:42:28,2024-11-04
O078589,14:49:45,2024-03-30
O078591,18:30:30,2022-05-04
O078593,14:32:57,2016-11-02
O078596,09:17:52,2016-10-14
O078599,13:10:45,2023-02-28
O078600,17:23:44,2024-05-20
O078608,16:43:41,2023-10-09
O078609,12:10:19,2010-02-15
O078610,09:18:24,2021-07-21
O078614,18:56:07,2020-06-02
O078616,11:19:09,2017-04-24
O078625,12:38:29,2013-10-27
O078630,16:07:57,2009-05-28
O078631,14:30:32,2010-07-14
O078632,07:28:03,2013-05-24
O078633,14:07:35,2024-06-13
O078636,09:42:57,2016-07-17
O078637,10:54:37,2024-04-21
O078638,18:25:01,2014-08-07
O078639,08:46:06,2024-11-19
O078644,12:03:27,2023-12-17
O078645,12:47:26,2020-01-03
O078646,08:34:55,2013-10-19
O078651,14:58:44,2021-08-07
O078653,08:33:48,2009-10-23
O078658,18:24:27,2018-06-14
O078661,07:33:51,2002-08-01
O078663,10:34:55,2008-12-11
O078664,07:41:01,2008-04-14
O078669,07:30:31,2021-04-13
O078671,06:44:11,2024-10-21
O078673,07:01:06,2017-01-24
O078675,10:19:15,2021-01-14
O078677,17:33:03,2023-08-26
O078678,08:31:15,2021-12-25
O078680,10:57:11,2018-12-19
O078681,17:51:34,2024-04-14
O078689,13:04:39,2022-12-07
O078690,10:55:43,2019-12-11
O078691,12:35:12,2023-02-28
O078692,10:34:21,2024-04-17
O078693,13:53:54,2013-09-19
O078694,11:59:14,2023-05-31
O078702,14:05:30,2017-05-20
O078704,08:10:04,2021-04-07
O078705,07:36:15,2024-11-20
O078707,14:08:29,2014-04-22
O078710,16:58:55,2021-10-26
O078711,14:38:14,2004-07-10
O078716,17:56:10,2024-04-09
O078717,08:58:45,2024-03-20
O078722,16:23:02,2020-07-30
O078726,14:24:40,2023-07-15
O078735,07:51:16,2001-01-07
O078736,08:12:21,2010-09-04
O078737,18:51:05,2024-01-19
O078740,10:24:19,2023-08-09
O078741,13:44:04,2017-08-22
O078743,08:01:03,2014-11-02
O078744,15:18:10,2020-04-24
O078745,12:45:57,2019-05-21
O078751,16:51:58,2012-02-19
O078752,08:47:23,2011-09-20
O078761,12:12:37,2022-05-26
O078762,10:59:28,2021-10-23
O078768,13:32:57,2020-12-29
O078769,17:15:57,2023-09-24
O078771,10:13:42,2020-11-14
O078774,18:15:17,2017-07-13
O078778,15:54:01,2013-12-10
O078780,07:01:15,2021-06-18
O078781,18:34:45,2024-11-30
O078782,13:36:16,2016-01-01
O078784,13:45:54,2011-05-14
O078785,07:41:03,2024-10-23
O078787,07:54:00,2024-11-22
O078788,13:40:44,2019-09-22
O078791,09:00:57,2014-02-18
O078794,17:55:23,2023-11-06
O078798,10:00:34,2017-03-19
O078803,07:03:46,2005-10-29
O078814,18:33:11,2019-11-27
O078815,11:12:44,2019-12-05
O078819,12:30:48,2022-10-31
O078820,15:47:09,2017-08-24
O078822,10:30:48,2023-06-01
O078826,06:33:27,2024-01-19
O078828,11:50:20,2006-12-05
O078833,07:57:37,2011-04-25
O078834,08:33:00,2024-06-23
O078835,15:45:12,2023-04-22
O078836,18:44:22,2012-12-30
O078841,09:56:20,2021-10-27
O078842,18:58:36,2022-10-08
O078843,13:42:50,2022-10-02
O078845,07:09:12,2021-01-03
O078846,07:28:44,2022-05-30
O078848,15:06:43,2021-09-11
O078852,15:32:13,2016-05-17
O078856,11:37:03,2023-07-20
O078857,09:45:35,2022-07-22
O078861,09:41:53,2020-07-19
O078866,13:24:58,2022-06-21
O078869,12:48:14,2021-08-05
O078870,12:47:18,2022-01-28
O078871,12:04:28,2020-10-06
O078872,15:11:20,2023-07-22
O078875,07:41:52,2024-06-12
O078876,18:28:17,2024-04-01
O078877,08:02:05,2022-08-10
O078878,08:02:42,2024-08-25
O078879,18:20:59,2020-02-10
O078880,16:31:09,2017-06-07
O078882,17:28:20,2022-02-04
O078885,17:11:14,2022-01-22
O078888,17:56:47,2021-03-27
O078889,09:03:03,2020-09-05
O078891,18:17:06,2022-08-11
O078895,09:22:52,2022-01-30
O078900,14:48:45,2023-07-31
O078901,14:38:21,2019-05-06
O078902,14:43:22,2014-06-15
O078903,09:21:00,2010-08-23
O078905,17:12:26,2015-11-13
O078907,18:00:34,2016-11-14
O078913,10:11:02,2020-11-16
O078914,14:00:05,2017-07-31
O078916,11:53:31,2024-08-11
O078919,18:41:04,2020-06-11
O078922,13:36:38,2024-10-01
O078923,17:10:43,2016-07-02
O078925,14:09:04,2022-01-09
O078927,12:23:57,2005-07-04
O078928,16:22:35,2020-07-08
O078929,07:11:49,2022-12-01
O078934,16:42:42,2022-12-12
O078937,07:26:47,2024-10-15
O078938,16:21:42,2020-04-21
O078939,10:17:37,2012-09-04
O078942,14:25:39,2019-06-07
O078945,06:50:34,2017-09-10
O078946,18:40:56,2023-09-26
O078949,14:51:04,2018-08-08
O078954,11:55:47,2024-12-16
O078955,11:55:08,2010-02-03
O078960,16:56:25,2017-01-20
O078961,11:54:52,2019-09-30
O078962,08:55:48,2018-04-01
O078966,08:52:27,2022-07-13
O078968,08:59:41,2024-11-07
O078969,16:42:21,2023-01-10
O078973,11:44:03,2023-12-13
O078975,15:01:34,2023-03-11
O078985,17:06:41,2024-04-26
O078987,09:20:58,2024-03-01
O078988,16:29:15,2022-08-26
O078994,13:53:01,2013-08-21
O079003,15:06:14,2003-11-13
O079005,11:28:11,2024-11-11
O079007,09:18:42,2023-08-19
O079013,13:28:59,2023-09-03
O079014,14:21:26,2016-05-02
O079016,16:57:28,2022-01-27
O079020,12:42:43,2023-09-01
O079022,16:10:26,2022-01-02
O079023,16:35:44,2021-08-10
O079026,07:05:25,2023-07-29
O079028,12:10:56,2018-05-24
O079030,08:57:45,2023-11-19
O079031,14:44:55,2013-04-24
O079033,07:37:48,2017-02-19
O079039,15:05:01,2019-09-05
O079040,13:28:00,2018-05-10
O079042,12:49:01,2019-07-03
O079045,15:47:10,2019-03-19
O079046,14:27:08,2019-03-27
O079051,17:30:55,2024-09-30
O079053,17:05:11,2023-06-09
O079055,14:33:51,2022-12-31
O079057,15:12:04,2023-06-05
O079058,12:22:17,2009-12-05
O079059,10:58:24,2012-06-02
O079060,13:27:31,2023-05-09
O079062,10:55:53,2022-03-22
O079063,16:01:11,2021-03-11
O079066,06:30:27,2023-12-06
O079067,11:10:11,2023-02-06
O079069,12:01:09,2012-01-09
O079070,13:56:07,2024-06-05
O079073,18:50:47,2021-10-22
O079076,10:12:18,2012-01-29
O079077,18:23:29,2016-06-07
O079083,08:26:16,2023-01-16
O079090,16:35:45,2022-12-08
O079092,14:22:22,2013-12-04
O079097,10:07:06,2024-09-08
O079098,07:10:05,2024-05-05
O079102,07:38:24,2023-01-24
O079106,11:58:01,2018-03-27
O079108,13:22:16,2021-01-14
O079117,12:46:24,2021-03-17
O079120,13:15:45,2024-08-03
O079121,16:14:56,2024-09-08
O079122,16:00:14,2024-11-29
O079126,16:00:24,2022-04-23
O079130,16:00:29,2019-09-14
O079132,15:06:10,2004-08-20
O079134,17:44:39,2024-12-08
O079136,15:32:02,2004-11-06
O079139,15:56:36,2024-05-05
O079140,08:14:32,2019-06-30
O079141,12:24:53,2017-03-04
O079143,09:33:42,2012-12-16
O079147,10:37:45,2015-11-17
O079148,15:05:16,2019-09-22
O079152,13:29:59,2023-11-12
O079155,14:06:51,2018-02-27
O079156,12:50:00,2010-01-07
O079158,15:05:33,2023-09-30
O079159,13:19:16,2022-03-25
O079163,18:51:12,2015-10-13
O079164,09:04:21,2022-04-21
O079173,10:10:35,2015-02-16
O079176,08:04:54,2016-05-13
O079180,14:23:43,2023-07-26
O079183,14:09:01,2007-06-24
O079184,10:07:09,2023-05-27
O079188,11:14:27,2014-01-07
O079191,08:38:30,2016-12-03
O079193,12:48:29,2016-12-26
O079195,13:16:26,2012-08-01
O079196,08:23:15,2016-12-13
O079199,18:02:45,2015-07-18
O079203,18:26:47,2009-04-30
O079207,15:47:24,2023-08-26
O079210,13:06:46,2022-12-30
O079212,18:52:38,2014-10-30
O079218,13:23:57,2020-10-25
O079220,09:36:50,2013-01-22
O079221,16:18:32,2021-09-27
O079224,17:00:59,2007-04-13
O079228,07:19:20,2014-01-05
O079231,14:51:21,2016-02-09
O079234,14:26:47,2007-01-27
O079235,09:53:12,2008-12-10
O079236,09:21:48,2023-11-30
O079237,16:09:53,2022-03-20
O079239,07:47:23,2006-07-30
O079242,07:59:14,2014-02-21
O079249,16:32:37,2001-08-02
O079252,11:13:22,2018-02-07
O079254,16:09:11,2024-07-29
O079255,10:20:35,2019-12-31
O079257,08:30:14,2015-12-29
O079259,16:41:24,2017-10-09
O079263,17:57:40,2016-12-30
O079265,16:03:20,2023-10-24
O079271,14:32:58,2022-12-26
O079272,11:26:25,2018-12-16
O079274,18:18:36,2020-07-14
O079276,06:32:51,2021-03-14
O079277,07:17:49,2023-09-06
O079279,13:35:53,2024-04-21
O079280,08:11:48,2022-07-10
O079282,11:03:34,2023-06-06
O079285,08:38:23,2022-08-09
O079287,12:04:12,2015-01-22
O079291,16:09:35,2013-10-23
O079293,11:28:31,2010-02-26
O079294,17:17:23,2017-11-19
O079297,11:13:59,2008-07-11
O079299,18:32:47,2020-05-20
O079305,08:50:47,2021-04-26
O079309,08:22:41,2021-10-20
O079310,12:57:12,2021-09-21
O079314,16:22:04,2019-10-26
O079315,07:16:19,2023-03-02
O079318,18:10:02,2023-06-20
O079319,14:15:24,2021-07-11
O079322,09:45:19,2024-05-01
O079324,09:13:58,2017-12-06
O079328,15:28:13,2020-08-02
O079331,18:29:35,2017-05-20
O079332,11:41:13,2015-11-27
O079333,12:10:42,2019-08-12
O079334,12:35:21,2020-03-15
O079338,11:35:36,2022-10-22
O079342,12:11:01,2015-01-09
O079343,17:04:15,2020-05-02
O079344,17:07:19,2021-05-10
O079345,14:50:27,2020-10-06
O079346,09:07:09,2023-12-06
O079348,09:27:24,2021-08-10
O079350,12:14:43,2023-04-05
O079351,12:09:13,2023-04-19
O079352,10:05:12,2024-04-11
O079353,18:54:57,2023-07-07
O079354,12:13:59,2023-12-05
O079355,07:53:05,2014-10-23
O079357,16:36:05,2020-08-01
O079359,16:05:22,2009-10-07
O079360,15:19:47,2009-08-01
O079366,08:01:33,2022-03-11
O079369,09:38:58,2021-02-16
O079370,17:18:07,2021-01-01
O079373,17:10:21,2023-02-23
O079376,09:09:42,2005-08-04
O079377,10:28:38,2022-11-12
O079378,12:06:23,2022-05-06
O079381,15:39:31,2020-01-27
O079384,07:29:33,2023-03-31
O079385,07:49:08,2022-04-30
O079386,11:53:37,2022-03-20
O079388,11:42:49,2009-07-21
O079395,08:19:03,2016-07-17
O079409,08:54:51,2012-02-15
O079413,06:41:41,2023-01-22
O079423,14:04:50,2024-03-01
O079424,10:39:26,2010-05-14
O079430,17:40:30,2023-10-02
O079431,18:41:29,2008-08-27
O079432,14:42:33,2008-11-01
O079442,15:30:09,2021-11-23
O079447,12:22:45,2024-06-27
O079448,09:06:16,2024-01-18
O079451,12:46:17,2021-10-07
O079452,17:31:54,2013-01-06
O079458,17:56:43,2011-02-03
O079465,13:13:50,2016-11-15
O079467,11:41:07,2009-09-28
O079470,10:28:11,2021-09-30
O079471,14:18:57,2021-07-18
O079472,18:09:16,2012-03-27
O079475,15:11:47,2001-11-18
O079478,13:38:08,2010-02-12
O079481,07:18:22,2022-03-07
O079485,07:12:04,2024-08-02
O079487,16:12:24,2020-11-06
O079489,15:07:00,2009-05-26
O079493,12:57:18,2016-11-22
O079494,17:10:10,2006-02-15
O079501,14:47:01,2019-03-14
O079502,18:16:36,2019-11-07
O079503,08:26:27,1999-06-25
O079507,11:32:43,2017-01-19
O079512,17:49:59,2009-09-20
O079514,13:40:50,2011-05-18
O079519,07:37:42,2020-04-12
O079528,15:13:27,2012-10-07
O079530,13:41:46,2020-01-01
O079531,15:43:57,2018-07-04
O079533,08:12:17,2014-01-21
O079534,12:17:30,2016-11-01
O079543,13:48:49,2024-08-15
O079544,11:56:04,2010-09-01
O079550,11:27:45,2021-07-30
O079553,07:25:04,2022-12-01
O079556,09:19:44,2016-12-04
O079558,17:26:35,2014-10-01
O079561,12:45:34,2022-02-15
O079575,18:15:39,2011-08-11
O079577,18:43:55,2022-11-21
O079582,10:15:45,2007-10-16
O079589,10:20:19,2020-01-30
O079593,14:07:09,2019-06-15
O079597,08:30:43,2021-12-05
O079605,10:11:10,2022-06-28
O079606,12:49:16,2024-08-20
O079607,15:59:45,2024-04-14
O079609,13:26:12,2024-01-06
O079613,07:38:04,2009-12-28
O079615,07:45:05,2022-07-03
O079616,15:55:10,2018-04-29
O079621,15:28:35,2024-05-07
O079624,18:35:41,2016-01-14
O079626,12:54:03,2024-08-29
O079630,06:46:08,2018-07-19
O079633,16:58:04,2009-01-21
O079638,17:18:56,2015-05-09
O079639,17:34:55,2018-09-03
O079642,13:06:50,1999-07-19
O079646,08:11:54,2021-11-26
