ORDER_ID,DISH_ID,QUANTITY
O070011,D109,6
O070012,D187,5
O070013,D192,10
O070014,D087,3
O070015,D089,4
O070016,D131,2
O070017,D015,1
O070018,D184,10
O070019,D113,1
O070020,D063,9
O070021,D137,9
O070022,D012,4
O070023,D197,4
O070024,D088,7
O070025,D171,1
O070026,D101,6
O070027,D041,6
O070028,D093,4
O070029,D073,7
O070030,D092,7
O070031,D165,5
O070032,D101,6
O070033,D141,6
O070034,D171,1
O070035,D059,7
O070036,D144,8
O070037,D127,4
O070038,D002,1
O070039,D059,8
O070040,D103,2
O070041,D075,4
O070042,D135,1
O070043,D088,6
O070044,D170,4
O070045,D051,9
O070046,D069,3
O070047,D117,7
O070048,D051,6
O070049,D152,7
O070050,D198,8
O070051,D188,7
O070052,D088,9
O070053,D194,10
O070054,D062,1
O070055,D153,9
O070056,D152,7
O070057,D134,6
O070058,D065,3
O070059,D147,10
O070060,D103,8
O070061,D172,2
O070062,D167,8
O070063,D106,6
O070064,D091,10
O070065,D007,3
O070066,D114,9
O070067,D163,7
O070068,D057,3
O070069,D110,8
O070070,D085,2
O070071,D141,4
O070072,D165,4
O070073,D025,1
O070074,D161,5
O070075,D063,4
O070076,D059,8
O070077,D130,6
O070078,D059,4
O070079,D006,9
O070080,D163,6
O070081,D180,7
O070082,D044,3
O070083,D196,5
O070084,D128,7
O070085,D034,4
O070086,D002,9
O070087,D023,1
O070088,D020,2
O070089,D032,5
O070090,D106,2
O070091,D040,10
O070092,D065,2
O070093,D054,10
O070094,D066,6
O070095,D054,8
O070096,D010,2
O070097,D152,6
O070098,D015,6
O070099,D102,2
O070100,D023,3
O070101,D117,7
O070102,D126,2
O070103,D023,2
O070104,D113,5
O070105,D070,8
O070106,D127,8
O070107,D148,1
O070108,D018,5
O070109,D145,3
O070110,D178,6
O070111,D195,2
O070112,D154,2
O070113,D117,6
O070114,D094,7
O070115,D187,8
O070116,D133,2
O070117,D103,6
O070118,D058,6
O070119,D125,6
O070120,D047,9
O070121,D185,8
O070122,D146,7
O070123,D158,7
O070124,D042,3
O070125,D045,3
O070126,D130,4
O070127,D160,10
O070128,D170,4
O070129,D147,9
O070130,D074,5
O070131,D133,6
O070132,D077,7
O070133,D141,3
O070134,D074,7
O070135,D024,10
O070136,D192,2
O070137,D070,2
O070138,D147,8
O070139,D143,8
O070140,D018,9
O070141,D185,3
O070142,D113,10
O070143,D032,8
O070144,D162,5
O070145,D164,2
O070146,D011,7
O070147,D044,6
O070148,D007,6
O070149,D015,9
O070150,D106,4
O070151,D199,7
O070152,D181,10
O070153,D003,4
O070154,D188,5
O070155,D140,3
O070156,D190,4
O070157,D193,4
O070158,D062,2
O070159,D059,7
O070160,D046,7
O070161,D073,1
O070162,D065,10
O070163,D006,2
O070164,D188,5
O070165,D112,3
O070166,D188,4
O070167,D047,7
O070168,D110,8
O070169,D157,1
O070170,D104,5
O070171,D068,10
O070172,D074,2
O070173,D098,6
O070174,D152,5
O070175,D155,1
O070176,D038,9
O070177,D087,3
O070178,D080,10
O070179,D051,4
O070180,D004,10
O070181,D082,3
O070182,D177,8
O070183,D114,2
O070184,D174,3
O070185,D047,8
O070186,D101,3
O070187,D069,2
O070188,D033,8
O070189,D085,10
O070190,D087,10
O070191,D069,10
O070192,D055,5
O070193,D114,4
O070194,D032,3
O070195,D140,6
O070196,D036,10
O070197,D098,2
O070198,D103,3
O070199,D160,2
O070200,D144,4
O070201,D025,10
O070202,D030,1
O070203,D129,4
O070204,D071,1
O070205,D191,4
O070206,D092,2
O070207,D092,1
O070208,D045,9
O070209,D007,2
O070210,D106,1
O070211,D078,4
O070212,D133,2
O070213,D003,1
O070214,D031,5
O070215,D146,3
O070216,D051,6
O070217,D075,3
O070218,D191,3
O070219,D110,8
O070220,D193,3
O070221,D185,7
O070222,D017,9
O070223,D044,2
O070224,D133,10
O070225,D093,3
O070226,D067,7
O070227,D169,9
O070228,D070,10
O070229,D182,5
O070230,D103,7
O070231,D198,9
O070232,D067,2
O070233,D009,10
O070234,D012,1
O070235,D057,6
O070236,D163,4
O070237,D058,3
O070238,D025,5
O070239,D156,8
O070240,D072,6
O070241,D133,5
O070242,D089,5
O070243,D191,4
O070244,D083,7
O070245,D181,6
O070246,D180,10
O070247,D100,2
O070248,D074,1
O070249,D013,5
O070250,D188,7
O070251,D105,4
O070252,D133,4
O070253,D185,8
O070254,D184,6
O070255,D187,9
O070256,D046,2
O070257,D028,1
O070258,D056,7
O070259,D190,2
O070260,D095,9
O070261,D009,5
O070262,D129,9
O070263,D069,6
O070264,D051,2
O070265,D101,1
O070266,D025,6
O070267,D155,2
O070268,D090,8
O070269,D116,6
O070270,D058,9
O070271,D181,2
O070272,D088,9
O070273,D191,2
O070274,D045,4
O070275,D032,10
O070276,D120,5
O070277,D032,1
O070278,D179,4
O070279,D152,10
O070280,D062,3
O070281,D135,3
O070282,D033,5
O070283,D040,8
O070284,D164,2
O070285,D029,8
O070286,D109,5
O070287,D021,3
O070288,D149,9
O070289,D027,7
O070290,D034,1
O070291,D031,1
O070292,D110,4
O070293,D037,2
O070294,D093,5
O070295,D067,2
O070296,D065,8
O070297,D035,6
O070298,D158,7
O070299,D166,5
O070300,D059,5
O070301,D107,9
O070302,D160,10
O070303,D171,1
O070304,D171,2
O070305,D076,7
O070306,D135,2
O070307,D023,8
O070308,D024,3
O070309,D025,2
O070310,D128,5
O070311,D166,9
O070312,D177,5
O070313,D033,5
O070314,D110,4
O070315,D061,9
O070316,D185,1
O070317,D023,9
O070318,D182,9
O070319,D132,7
O070320,D145,7
O070321,D138,1
O070322,D183,4
O070323,D015,8
O070324,D161,2
O070325,D143,6
O070326,D185,3
O070327,D167,6
O070328,D103,1
O070329,D109,9
O070330,D069,2
O070331,D180,1
O070332,D171,4
O070333,D045,10
O070334,D145,7
O070335,D189,5
O070336,D171,7
O070337,D165,6
O070338,D077,1
O070339,D065,9
O070340,D114,1
O070341,D062,1
O070342,D055,9
O070343,D108,5
O070344,D143,7
O070345,D107,9
O070346,D056,3
O070347,D067,10
O070348,D151,1
O070349,D127,6
O070350,D072,6
O070351,D034,9
O070352,D078,5
O070353,D131,1
O070354,D190,7
O070355,D054,2
O070356,D069,6
O070357,D162,10
O070358,D164,10
O070359,D029,5
O070360,D042,8
O070361,D066,1
O070362,D133,9
O070363,D003,8
O070364,D105,1
O070365,D116,3
O070366,D083,8
O070367,D073,9
O070368,D189,3
O070369,D056,9
O070370,D038,8
O070371,D118,5
O070372,D020,2
O070373,D141,2
O070374,D077,3
O070375,D065,1
O070376,D011,5
O070377,D132,6
O070378,D015,7
O070379,D112,4
O070380,D144,1
O070381,D110,5
O070382,D133,3
O070383,D022,9
O070384,D126,10
O070385,D139,1
O070386,D023,10
O070387,D128,4
O070388,D149,7
O070389,D090,2
O070390,D185,10
O070391,D105,10
O070392,D118,1
O070393,D184,8
O070394,D099,3
O070395,D129,6
O070396,D191,6
O070397,D134,4
O070398,D187,1
O070399,D038,7
O070400,D138,1
O070401,D144,6
O070402,D166,1
O070403,D115,2
O070404,D158,7
O070405,D095,9
O070406,D173,1
O070407,D054,6
O070408,D103,5
O070409,D106,6
O070410,D151,8
O070411,D172,5
O070412,D177,7
O070413,D192,8
O070414,D037,9
O070415,D015,9
O070416,D075,2
O070417,D158,9
O070418,D191,8
O070419,D185,10
O070420,D170,5
O070421,D194,8
O070422,D098,2
O070423,D055,9
O070424,D085,6
O070425,D088,6
O070426,D179,5
O070427,D162,7
O070428,D097,5
O070429,D030,2
O070430,D110,2
O070431,D092,6
O070432,D142,7
O070433,D175,8
O070434,D053,2
O070435,D050,5
O070436,D071,5
O070437,D065,1
O070438,D135,6
O070439,D018,2
O070440,D169,10
O070441,D160,4
O070442,D125,3
O070443,D062,7
O070444,D157,1
O070445,D138,9
O070446,D068,7
O070447,D002,10
O070448,D020,7
O070449,D068,2
O070450,D021,10
O070451,D112,3
O070452,D072,8
O070453,D076,9
O070454,D092,6
O070455,D143,5
O070456,D091,5
O070457,D177,1
O070458,D025,8
O070459,D017,9
O070460,D116,2
O070461,D017,10
O070462,D023,10
O070463,D155,6
O070464,D092,10
O070465,D171,8
O070466,D067,7
O070467,D193,5
O070468,D110,1
O070469,D100,3
O070470,D165,8
O070471,D115,6
O070472,D073,2
O070473,D184,3
O070474,D193,6
O070475,D083,1
O070476,D053,2
O070477,D155,3
O070478,D033,10
O070479,D057,3
O070480,D131,8
O070481,D080,8
O070482,D116,9
O070483,D172,7
O070484,D197,2
O070485,D116,1
O070486,D134,5
O070487,D162,6
O070488,D077,5
O070489,D006,4
O070490,D151,1
O070491,D194,2
O070492,D010,4
O070493,D126,3
O070494,D140,9
O070495,D065,5
O070496,D067,9
O070497,D140,10
O070498,D189,2
O070499,D192,10
O070500,D105,7
O070501,D158,1
O070502,D019,3
O070503,D022,8
O070504,D131,7
O070505,D090,2
O070506,D130,5
O070507,D069,2
O070508,D104,6
O070509,D134,8
O070510,D080,3
O070511,D126,10
O070512,D037,1
O070513,D073,1
O070514,D033,4
O070515,D094,9
O070516,D179,3
O070517,D045,7
O070518,D047,4
O070519,D194,2
O070520,D143,10
O070521,D184,2
O070522,D095,8
O070523,D077,4
O070524,D031,7
O070525,D064,5
O070526,D062,9
O070527,D154,4
O070528,D095,7
O070529,D020,8
O070530,D128,4
O070531,D167,6
O070532,D159,4
O070533,D020,4
O070534,D166,3
O070535,D190,6
O070536,D073,6
O070537,D185,9
O070538,D117,8
O070539,D183,10
O070540,D128,10
O070541,D036,4
O070542,D032,4
O070543,D180,10
O070544,D031,5
O070545,D002,9
O070546,D111,2
O070547,D169,3
O070548,D167,1
O070549,D191,2
O070550,D148,1
O070551,D036,2
O070552,D100,1
O070553,D167,7
O070554,D063,6
O070555,D104,8
O070556,D139,1
O070557,D100,5
O070558,D075,6
O070559,D066,3
O070560,D183,4
O070561,D016,6
O070562,D041,5
O070563,D061,4
O070564,D059,4
O070565,D014,5
O070566,D067,9
O070567,D040,7
O070568,D158,10
O070569,D154,6
O070570,D117,7
O070571,D155,1
O070572,D068,10
O070573,D098,1
O070574,D110,6
O070575,D182,4
O070576,D149,7
O070577,D144,4
O070578,D134,9
O070579,D125,4
O070580,D152,7
O070581,D102,1
O070582,D044,4
O070583,D167,8
O070584,D070,7
O070585,D144,10
O070586,D089,7
O070587,D017,10
O070588,D149,10
O070589,D180,10
O070590,D163,3
O070591,D164,6
O070592,D001,2
O070593,D187,5
O070594,D164,1
O070595,D075,3
O070596,D160,6
O070597,D042,9
O070598,D004,7
O070599,D100,1
O070600,D138,2
O070601,D114,6
O070602,D189,1
O070603,D197,9
O070604,D011,2
O070605,D107,8
O070606,D062,3
O070607,D101,4
O070608,D164,4
O070609,D191,1
O070610,D108,4
O070611,D034,6
O070612,D088,5
O070613,D143,1
O070614,D185,9
O070615,D066,1
O070616,D156,1
O070617,D144,9
O070618,D006,5
O070619,D069,4
O070620,D118,2
O070621,D070,7
O070622,D045,4
O070623,D094,2
O070624,D199,8
O070625,D008,4
O070626,D170,2
O070627,D085,10
O070628,D020,1
O070629,D046,8
O070630,D164,1
O070631,D196,2
O070632,D082,8
O070633,D020,2
O070634,D073,5
O070635,D087,9
O070636,D117,7
O070637,D148,5
O070638,D099,1
O070639,D115,7
O070640,D090,7
O070641,D012,3
O070642,D196,9
O070643,D145,8
O070644,D091,1
O070645,D113,4
O070646,D009,8
O070647,D100,9
O070648,D153,5
O070649,D071,3
O070650,D139,9
O070651,D010,5
O070652,D023,2
O070653,D137,5
O070654,D098,5
O070655,D092,6
O070656,D130,4
O070657,D180,3
O070658,D038,4
O070659,D067,7
O070660,D148,7
O070661,D126,3
O070662,D064,7
O070663,D047,5
O070664,D081,8
O070665,D006,6
O070666,D098,8
O070667,D064,9
O070668,D087,2
O070669,D056,9
O070670,D192,3
O070671,D090,1
O070672,D158,1
O070673,D069,10
O070674,D147,5
O070675,D014,4
O070676,D197,4
O070677,D088,3
O070678,D074,9
O070679,D010,10
O070680,D037,8
O070681,D109,4
O070682,D113,4
O070683,D007,8
O070684,D082,1
O070685,D142,6
O070686,D036,7
O070687,D016,7
O070688,D118,9
O070689,D083,8
O070690,D145,8
O070691,D180,2
O070692,D046,5
O070693,D069,8
O070694,D042,8
O070695,D189,3
O070696,D025,3
O070697,D050,5
O070698,D036,4
O070699,D129,2
O070700,D127,3
O070701,D077,10
O070702,D078,3
O070703,D063,3
O070704,D062,2
O070705,D097,8
O070706,D100,9
O070707,D033,1
O070708,D051,9
O070709,D012,7
O070710,D177,9
O070711,D154,9
O070712,D192,8
O070713,D058,4
O070714,D006,9
O070715,D063,2
O070716,D053,10
O070717,D044,3
O070718,D107,6
O070719,D148,3
O070720,D182,5
O070721,D165,5
O070722,D010,9
O070723,D173,9
O070724,D017,10
O070725,D148,2
O070726,D069,9
O070727,D130,8
O070728,D182,3
O070729,D188,8
O070730,D142,8
O070731,D015,6
O070732,D013,1
O070733,D143,10
O070734,D101,9
O070735,D014,8
O070736,D031,10
O070737,D066,8
O070738,D001,5
O070739,D088,8
O070740,D135,8
O070741,D149,4
O070742,D006,9
O070743,D057,5
O070744,D072,2
O070745,D102,7
O070746,D172,9
O070747,D001,7
O070748,D149,8
O070749,D109,1
O070750,D181,2
O070751,D103,3
O070752,D063,10
O070753,D154,2
O070754,D045,2
O070755,D053,8
O070756,D055,5
O070757,D031,10
O070758,D087,5
O070759,D031,8
O070760,D187,10
O070761,D057,7
O070762,D137,10
O070763,D107,10
O070764,D092,3
O070765,D032,2
O070766,D092,10
O070767,D036,10
O070768,D068,3
O070769,D195,10
O070770,D144,2
O070771,D033,9
O070772,D117,8
O070773,D142,8
O070774,D142,5
O070775,D175,7
O070776,D142,9
O070777,D003,6
O070778,D033,1
O070779,D165,5
O070780,D159,4
O070781,D025,1
O070782,D153,5
O070783,D083,8
O070784,D186,2
O070785,D131,5
O070786,D108,2
O070787,D038,9
O070788,D149,2
O070789,D021,1
O070790,D034,10
O070791,D194,3
O070792,D058,7
O070793,D095,8
O070794,D126,5
O070795,D084,1
O070796,D039,4
O070797,D021,5
O070798,D078,5
O070799,D134,5
O070800,D172,4
O070801,D196,5
O070802,D190,6
O070803,D125,9
O070804,D149,8
O070805,D191,1
O070806,D156,10
O070807,D004,3
O070808,D099,6
O070809,D168,10
O070810,D178,2
O070811,D168,1
O070812,D028,7
O070813,D136,2
O070814,D038,2
O070815,D077,7
O070816,D095,6
O070817,D125,7
O070818,D007,6
O070819,D054,2
O070820,D136,10
O070821,D175,1
O070822,D195,10
O070823,D054,2
O070824,D073,1
O070825,D002,10
O070826,D100,2
O070827,D004,1
O070828,D040,6
O070829,D034,2
O070830,D040,4
O070831,D016,3
O070832,D101,4
O070833,D159,6
O070834,D106,9
O070835,D051,8
O070836,D039,3
O070837,D172,4
O070838,D022,6
O070839,D169,8
O070840,D053,2
O070841,D089,6
O070842,D138,1
O070843,D020,5
O070844,D085,2
O070845,D116,1
O070846,D155,5
O070847,D045,2
O070848,D187,3
O070849,D036,4
O070850,D025,8
O070851,D025,2
O070852,D158,5
O070853,D053,10
O070854,D091,10
O070855,D062,5
O070856,D192,9
O070857,D111,3
O070858,D064,6
O070859,D044,2
O070860,D103,8
O070861,D020,2
O070862,D088,5
O070863,D137,3
O070864,D140,7
O070865,D021,10
O070866,D035,10
O070867,D111,8
O070868,D044,9
O070869,D178,6
O070870,D102,6
O070871,D198,4
O070872,D173,7
O070873,D053,1
O070874,D027,3
O070875,D005,9
O070876,D078,4
O070877,D029,5
O070878,D115,2
O070879,D144,2
O070880,D003,4
O070881,D038,3
O070882,D101,1
O070883,D187,5
O070884,D081,5
O070885,D144,4
O070886,D034,10
O070887,D012,3
O070888,D180,10
O070889,D170,6
O070890,D082,9
O070891,D027,10
O070892,D130,7
O070893,D082,10
O070894,D183,7
O070895,D029,2
O070896,D180,7
O070897,D022,3
O070898,D025,1
O070899,D106,8
O070900,D077,9
O070901,D067,10
O070902,D012,1
O070903,D141,9
O070904,D034,3
O070905,D068,6
O070906,D019,10
O070907,D058,9
O070908,D014,9
O070909,D092,5
O070910,D094,6
O070911,D078,10
O070912,D095,1
O070913,D161,9
O070914,D159,9
O070915,D009,7
O070916,D094,2
O070917,D030,4
O070918,D045,5
O070919,D185,7
O070920,D112,5
O070921,D185,5
O070922,D085,2
O070923,D192,1
O070924,D054,4
O070925,D137,10
O070926,D166,1
O070927,D081,3
O070928,D028,2
O070929,D051,3
O070930,D071,3
O070931,D047,10
O070932,D018,6
O070933,D063,4
O070934,D105,2
O070935,D148,7
O070936,D056,9
O070937,D139,4
O070938,D146,4
O070939,D190,8
O070940,D190,4
O070941,D035,9
O070942,D022,4
O070943,D103,3
O070944,D187,6
O070945,D127,3
O070946,D034,10
O070947,D194,10
O070948,D092,7
O070949,D145,10
O070950,D008,1
O070951,D147,1
O070952,D076,3
O070953,D103,4
O070954,D102,3
O070955,D193,1
O070956,D009,9
O070957,D037,7
O070958,D086,2
O070959,D136,9
O070960,D166,6
O070961,D033,3
O070962,D038,10
O070963,D112,3
O070964,D197,8
O070965,D032,2
O070966,D192,2
O070967,D016,2
O070968,D025,6
O070969,D046,4
O070970,D198,1
O070971,D061,2
O070972,D008,5
O070973,D138,7
O070974,D154,10
O070975,D015,5
O070976,D113,3
O070977,D178,5
O070978,D054,1
O070979,D044,7
O070980,D013,9
O070981,D078,8
O070982,D090,2
O070983,D158,8
O070984,D116,9
O070985,D163,4
O070986,D035,5
O070987,D089,7
O070988,D127,3
O070989,D136,10
O070990,D092,3
O070991,D153,1
O070992,D131,2
O070993,D183,2
O070994,D037,1
O070995,D057,3
O070996,D064,8
O070997,D001,10
O070998,D011,9
O070999,D135,9
O071000,D181,7
O071001,D022,1
O071002,D192,10
O071003,D101,2
O071004,D183,3
O071005,D132,4
O071006,D115,1
O071007,D020,2
O071008,D010,3
O071009,D187,5
O071010,D028,4
O071011,D006,9
O071012,D045,10
O071013,D070,5
O071014,D028,9
O071015,D041,8
O071016,D118,6
O071017,D103,10
O071018,D118,2
O071019,D024,10
O071020,D191,3
O071021,D064,4
O071022,D090,4
O071023,D135,10
O071024,D138,9
O071025,D166,2
O071026,D088,6
O071027,D037,3
O071028,D162,3
O071029,D074,3
O071030,D105,2
O071031,D038,3
O071032,D181,9
O071033,D022,6
O071034,D196,4
O071035,D114,1
O071036,D015,2
O071037,D146,9
O071038,D127,10
O071039,D184,4
O071040,D127,1
O071041,D111,8
O071042,D166,1
O071043,D111,9
O071044,D092,5
O071045,D108,6
O071046,D133,1
O071047,D159,9
O071048,D105,9
O071049,D088,4
O071050,D186,1
O071051,D020,3
O071052,D105,3
O071053,D053,1
O071054,D152,8
O071055,D139,8
O071056,D088,2
O071057,D094,2
O071058,D135,3
O071059,D097,6
O071060,D001,2
O071061,D098,5
O071062,D028,3
O071063,D013,10
O071064,D085,1
O071065,D081,6
O071066,D140,4
O071067,D006,6
O071068,D088,10
O071069,D188,6
O071070,D084,9
O071071,D033,7
O071072,D038,1
O071073,D008,5
O071074,D099,3
O071075,D063,2
O071076,D010,2
O071077,D178,8
O071078,D100,9
O071079,D177,3
O071080,D187,3
O071081,D112,3
O071082,D191,3
O071083,D058,2
O071084,D102,2
O071085,D179,4
O071086,D067,7
O071087,D198,2
O071088,D111,9
O071089,D129,9
O071090,D075,2
O071091,D147,2
O071092,D093,1
O071093,D146,1
O071094,D144,7
O071095,D082,5
O071096,D028,7
O071097,D105,2
O071098,D037,8
O071099,D037,6
O071100,D025,6
O071101,D014,6
O071102,D018,3
O071103,D155,6
O071104,D029,10
O071105,D084,5
O071106,D158,2
O071107,D075,10
O071108,D071,3
O071109,D020,1
O071110,D100,7
O071111,D111,9
O071112,D027,10
O071113,D083,3
O071114,D085,1
O071115,D081,3
O071116,D074,1
O071117,D179,9
O071118,D188,5
O071119,D142,6
O071120,D116,3
O071121,D089,1
O071122,D113,8
O071123,D003,8
O071124,D011,8
O071125,D034,8
O071126,D102,9
O071127,D185,1
O071128,D183,9
O071129,D117,2
O071130,D054,7
O071131,D001,9
O071132,D089,3
O071133,D191,5
O071134,D137,9
O071135,D137,8
O071136,D178,7
O071137,D029,7
O071138,D057,1
O071139,D187,2
O071140,D008,8
O071141,D137,4
O071142,D142,8
O071143,D023,8
O071144,D132,5
O071145,D042,1
O071146,D186,4
O071147,D114,10
O071148,D103,6
O071149,D045,4
O071150,D024,7
O071151,D162,6
O071152,D141,10
O071153,D001,8
O071154,D105,8
O071155,D156,3
O071156,D035,4
O071157,D102,6
O071158,D136,6
O071159,D154,10
O071160,D137,5
O071161,D195,2
O071162,D045,10
O071163,D152,4
O071164,D117,8
O071165,D024,9
O071166,D182,2
O071167,D011,8
O071168,D114,1
O071169,D078,8
O071170,D142,5
O071171,D081,7
O071172,D086,2
O071173,D008,2
O071174,D168,1
O071175,D099,8
O071176,D063,8
O071177,D018,3
O071178,D183,9
O071179,D144,9
O071180,D015,9
O071181,D163,1
O071182,D165,5
O071183,D083,4
O071184,D107,4
O071185,D106,10
O071186,D135,1
O071187,D010,7
O071188,D094,9
O071189,D001,6
O071190,D166,9
O071191,D087,9
O071192,D065,10
O071193,D198,8
O071194,D023,7
O071195,D056,6
O071196,D034,4
O071197,D149,1
O071198,D153,7
O071199,D182,9
O071200,D183,3
O071201,D130,1
O071202,D034,1
O071203,D073,9
O071204,D059,6
O071205,D018,7
O071206,D114,3
O071207,D102,10
O071208,D109,6
O071209,D108,1
O071210,D174,3
O071211,D044,10
O071212,D196,10
O071213,D047,6
O071214,D035,10
O071215,D029,4
O071216,D161,9
O071217,D112,4
O071218,D035,8
O071219,D100,3
O071220,D134,10
O071221,D136,9
O071222,D198,4
O071223,D057,1
O071224,D093,3
O071225,D178,5
O071226,D009,9
O071227,D147,10
O071228,D163,8
O071229,D003,5
O071230,D198,1
O071231,D100,1
O071232,D094,1
O071233,D151,8
O071234,D136,10
O071235,D136,7
O071236,D115,7
O071237,D071,9
O071238,D007,7
O071239,D139,5
O071240,D011,6
O071241,D013,2
O071242,D145,2
O071243,D114,9
O071244,D044,3
O071245,D042,7
O071246,D088,6
O071247,D019,5
O071248,D005,10
O071249,D008,9
O071250,D085,4
O071251,D168,1
O071252,D192,4
O071253,D070,5
O071254,D020,1
O071255,D045,4
O071256,D167,9
O071257,D164,2
O071258,D106,8
O071259,D188,10
O071260,D091,1
O071261,D188,10
O071262,D063,7
O071263,D134,8
O071264,D088,6
O071265,D114,6
O071266,D112,2
O071267,D115,9
O071268,D136,3
O071269,D181,3
O071270,D085,10
O071271,D055,2
O071272,D081,9
O071273,D070,7
O071274,D195,7
O071275,D007,4
O071276,D142,2
O071277,D008,9
O071278,D149,8
O071279,D081,8
O071280,D075,3
O071281,D109,1
O071282,D163,1
O071283,D083,7
O071284,D092,3
O071285,D186,7
O071286,D157,4
O071287,D139,2
O071288,D169,1
O071289,D191,1
O071290,D149,7
O071291,D114,10
O071292,D183,4
O071293,D061,7
O071294,D117,1
O071295,D092,5
O071296,D134,3
O071297,D113,5
O071298,D012,5
O071299,D007,1
O071300,D024,3
O071301,D031,3
O071302,D085,2
O071303,D091,4
O071304,D006,6
O071305,D085,7
O071306,D028,9
O071307,D115,9
O071308,D131,3
O071309,D044,9
O071310,D143,1
O071311,D057,3
O071312,D098,2
O071313,D016,9
O071314,D027,2
O071315,D095,9
O071316,D094,10
O071317,D156,10
O071318,D067,10
O071319,D017,4
O071320,D100,7
O071321,D112,5
O071322,D076,7
O071323,D133,6
O071324,D083,3
O071325,D143,2
O071326,D146,8
O071327,D037,1
O071328,D184,8
O071329,D175,7
O071330,D082,10
O071331,D180,4
O071332,D117,3
O071333,D131,8
O071334,D004,9
O071335,D149,6
O071336,D055,8
O071337,D149,7
O071338,D177,5
O071339,D083,6
O071340,D038,7
O071341,D147,3
O071342,D073,1
O071343,D188,3
O071344,D198,2
O071345,D087,8
O071346,D003,6
O071347,D186,3
O071348,D103,2
O071349,D106,3
O071350,D030,5
O071351,D024,8
O071352,D057,2
O071353,D138,6
O071354,D007,8
O071355,D075,7
O071356,D072,6
O071357,D146,3
O071358,D183,8
O071359,D056,3
O071360,D002,5
O071361,D024,10
O071362,D195,9
O071363,D120,2
O071364,D064,7
O071365,D023,2
O071366,D059,6
O071367,D144,5
O071368,D091,7
O071369,D180,1
O071370,D018,4
O071371,D021,2
O071372,D091,2
O071373,D129,4
O071374,D099,2
O071375,D153,10
O071376,D166,8
O071377,D093,6
O071378,D140,6
O071379,D058,7
O071380,D194,3
O071381,D029,8
O071382,D157,3
O071383,D184,9
O071384,D145,7
O071385,D085,6
O071386,D011,1
O071387,D187,8
O071388,D106,10
O071389,D168,6
O071390,D056,5
O071391,D141,9
O071392,D136,4
O071393,D045,9
O071394,D076,5
O071395,D116,7
O071396,D078,2
O071397,D032,1
O071398,D190,6
O071399,D083,7
O071400,D198,10
O071401,D040,6
O071402,D100,8
O071403,D155,8
O071404,D014,2
O071405,D066,7
O071406,D186,10
O071407,D021,8
O071408,D034,3
O071409,D196,10
O071410,D148,6
O071411,D053,2
O071412,D198,9
O071413,D184,2
O071414,D164,9
O071415,D153,2
O071416,D031,3
O071417,D187,4
O071418,D071,3
O071419,D022,8
O071420,D154,2
O071421,D147,3
O071422,D047,1
O071423,D188,2
O071424,D014,5
O071425,D120,4
O071426,D175,2
O071427,D082,5
O071428,D088,8
O071429,D003,5
O071430,D050,1
O071431,D099,9
O071432,D177,3
O071433,D039,3
O071434,D076,2
O071435,D105,1
O071436,D103,9
O071437,D151,8
O071438,D193,5
O071439,D198,9
